Date,Category,Longitude,Latitude
12/14/2015,DRIVING UNDER THE INFLUENCE,-75.11236951,39.99528202
12/14/2015,Burglary Residential,-75.21314038,39.95429044
12/14/2015,Theft from Vehicle,-75.14965381,40.01072513
12/14/2015,Robbery No Firearm,-75.0396288,40.03717009
12/14/2015,Robbery No Firearm,-75.02531476,40.03932524
12/14/2015,Vandalism/Criminal Mischief,-75.23212894,39.95774131
12/14/2015,Vandalism/Criminal Mischief,-75.08987276,40.01140863
12/14/2015,Vandalism/Criminal Mischief,-75.04932491,40.03980228
12/14/2015,Vandalism/Criminal Mischief,-75.16736735,39.98456777
12/14/2015,Vandalism/Criminal Mischief,-75.23379195,39.94461906
12/14/2015,Vandalism/Criminal Mischief,-75.22856337,39.92428894
12/14/2015,Robbery Firearm,-75.14714591,39.98831079
12/14/2015,Robbery Firearm,-75.15865844,40.01963704
12/14/2015,Burglary Residential,-75.16077035,39.9805281
12/14/2015,All Other Offenses,-75.18944546,39.93439967
12/14/2015,Other Assaults,-75.16128094,39.96329157
12/14/2015,Aggravated Assault No Firearm,-75.17250862,39.95033583
12/14/2015,All Other Offenses,-75.16522971,39.95258581
12/14/2015,All Other Offenses,-75.21701098,39.96893504
12/14/2015,All Other Offenses,-75.21701098,39.96893504
12/14/2015,All Other Offenses,-75.22499718,39.96761656
12/14/2015,All Other Offenses,-75.22499718,39.96761656
12/14/2015,All Other Offenses,-75.22499718,39.96761656
12/14/2015,All Other Offenses,-75.21158808,39.9559674
12/14/2015,All Other Offenses,-75.21158808,39.9559674
12/14/2015,All Other Offenses,-75.21158808,39.9559674
12/14/2015,All Other Offenses,-75.20195644,39.95715846
12/14/2015,All Other Offenses,-75.20195644,39.95715846
12/14/2015,All Other Offenses,-75.03430859,40.05702347
12/14/2015,All Other Offenses,-75.1331838,40.03372414
12/14/2015,All Other Offenses,-75.1331838,40.03372414
12/14/2015,All Other Offenses,-75.23627796,40.05081554
12/14/2015,All Other Offenses,-75.22770151,39.92400529
12/14/2015,All Other Offenses,-75.22770151,39.92400529
12/14/2015,All Other Offenses,-75.22837148,39.92972107
12/14/2015,Other Assaults,-75.2501864,39.97486876
12/14/2015,All Other Offenses,-75.24335662,39.97404725
12/14/2015,All Other Offenses,-75.2283213,39.96204272
12/14/2015,All Other Offenses,-75.22476665,39.96079967
12/14/2015,All Other Offenses,-75.22476665,39.96079967
12/14/2015,Thefts,-75.12861532,40.04535508
12/14/2015,All Other Offenses,-75.24346901,39.96855483
12/14/2015,All Other Offenses,-75.24346901,39.96855483
12/14/2015,All Other Offenses,-75.2402526,39.97588241
12/14/2015,All Other Offenses,-75.2402526,39.97588241
12/14/2015,All Other Offenses,-75.22247689,39.97522116
12/14/2015,All Other Offenses,-75.23186872,39.98588693
12/14/2015,All Other Offenses,-75.24011254,39.96506419
12/14/2015,Theft from Vehicle,-75.19135149,40.05065353
12/14/2015,Vandalism/Criminal Mischief,-75.13288281,39.99787263
12/14/2015,Vandalism/Criminal Mischief,-75.11753502,40.02752674
12/14/2015,Vandalism/Criminal Mischief,-75.15070622,40.05331236
12/14/2015,Vandalism/Criminal Mischief,-75.11679671,39.99534972
12/14/2015,Vandalism/Criminal Mischief,-75.18334405,39.97996407
12/14/2015,Recovered Stolen Motor Vehicle,-75.13158624,39.98776932
12/14/2015,Motor Vehicle Theft,-75.22515774,39.94078855
12/14/2015,All Other Offenses,-75.15046204,39.97045915
12/14/2015,Motor Vehicle Theft,-75.0126002,40.12190268
12/14/2015,Motor Vehicle Theft,-75.15477456,39.99872006
12/14/2015,Motor Vehicle Theft,-75.2449027,39.96018722
12/14/2015,Motor Vehicle Theft,-75.05023706,40.02535085
12/14/2015,Other Assaults,-75.15828555,39.98499088
12/14/2015,All Other Offenses,-75.16408708,40.02941867
12/14/2015,Thefts,-75.17311081,40.00880791
12/14/2015,Thefts,,
12/14/2015,Vandalism/Criminal Mischief,-75.16868485,40.02144194
12/14/2015,Recovered Stolen Motor Vehicle,-75.20804674,39.95123791
12/14/2015,Motor Vehicle Theft,-75.09396739,40.0263165
12/14/2015,Other Assaults,-75.13046074,40.0113604
12/14/2015,Robbery Firearm,-75.12856284,40.00157748
12/14/2015,Recovered Stolen Motor Vehicle,-75.23944159,39.89353759
12/14/2015,Motor Vehicle Theft,-75.10675839,40.04506017
12/14/2015,Vandalism/Criminal Mischief,-75.07647982,40.03510788
12/14/2015,Fraud,-75.06578698,40.05413488
12/14/2015,Aggravated Assault Firearm,-75.10984662,40.03736227
12/14/2015,Recovered Stolen Motor Vehicle,,
12/14/2015,Recovered Stolen Motor Vehicle,-75.241736,39.91412994
12/14/2015,Recovered Stolen Motor Vehicle,-75.02191699,40.11047525
12/14/2015,Recovered Stolen Motor Vehicle,-75.19507329,40.04724345
12/14/2015,Recovered Stolen Motor Vehicle,-75.24421463,39.96171968
12/14/2015,Recovered Stolen Motor Vehicle,-75.17201589,40.05693988
12/14/2015,Recovered Stolen Motor Vehicle,-75.11921509,40.03338981
12/14/2015,Recovered Stolen Motor Vehicle,-75.23944159,39.89353759
12/14/2015,Recovered Stolen Motor Vehicle,-75.13582272,40.0433918
12/14/2015,Recovered Stolen Motor Vehicle,-75.21434119,39.91728863
12/14/2015,Recovered Stolen Motor Vehicle,-75.22447024,39.93440292
12/14/2015,Recovered Stolen Motor Vehicle,-75.12254809,40.00874205
12/14/2015,Recovered Stolen Motor Vehicle,-75.02849521,40.06446432
12/14/2015,Recovered Stolen Motor Vehicle,-75.16466721,39.98512315
12/14/2015,Recovered Stolen Motor Vehicle,-75.14500546,39.92707956
12/14/2015,All Other Offenses,-75.05247449,40.0340524
12/14/2015,Other Assaults,-75.18143835,39.93213026
12/14/2015,Thefts,-75.08057219,40.01338684
12/14/2015,Vandalism/Criminal Mischief,-75.03112424,40.09388379
12/14/2015,Burglary Residential,-75.23795804,39.91690049
12/14/2015,Thefts,-75.09452543,39.99461241
12/14/2015,Burglary Residential,-75.16358917,40.00541645
12/14/2015,Theft from Vehicle,-75.23410457,39.91043079
12/14/2015,Other Assaults,-75.17922554,39.99434087
12/14/2015,Fraud,-75.15020862,40.00364648
12/14/2015,All Other Offenses,-75.11336987,39.99657121
12/14/2015,All Other Offenses,-75.12220231,40.00905139
12/14/2015,Theft from Vehicle,-75.1236394,40.04496887
12/14/2015,Thefts,-75.21348943,40.006611
12/14/2015,Vandalism/Criminal Mischief,-75.11447632,40.02663746
12/14/2015,All Other Offenses,-75.06456171,40.03675441
12/14/2015,Other Assaults,-75.04434457,40.04196776
12/14/2015,Other Assaults,-75.17966092,40.03215576
12/14/2015,Theft from Vehicle,-75.1603387,39.97159759
12/14/2015,All Other Offenses,-75.07564453,40.02402543
12/14/2015,Other Assaults,-75.12542756,39.99810706
12/14/2015,Recovered Stolen Motor Vehicle,-75.15488864,39.95233541
12/14/2015,Theft from Vehicle,-75.14442801,40.02621494
12/14/2015,Recovered Stolen Motor Vehicle,-75.23944159,39.89353759
12/13/2015,Thefts,-75.05838166,40.04686772
12/13/2015,Thefts,-75.0581373,40.04990789
12/13/2015,Other Assaults,-75.15256436,39.91750888
12/13/2015,Thefts,-75.08122073,40.05282235
12/13/2015,Robbery Firearm,-75.06643292,40.04190437
12/13/2015,Vandalism/Criminal Mischief,-75.14928616,39.94091802
12/13/2015,Vandalism/Criminal Mischief,-75.16900643,39.92266685
12/13/2015,Vandalism/Criminal Mischief,-75.15694722,39.93154582
12/13/2015,Theft from Vehicle,-75.08470875,40.04065606
12/13/2015,Vandalism/Criminal Mischief,-75.22567552,40.02632838
12/13/2015,Vandalism/Criminal Mischief,-75.23623662,40.05274822
12/13/2015,All Other Offenses,-75.15210124,39.93747522
12/13/2015,Aggravated Assault Firearm,-75.15177257,39.93461261
12/13/2015,Aggravated Assault Firearm,-75.15029486,39.93690304
12/13/2015,Vandalism/Criminal Mischief,-75.07905605,40.04108862
12/13/2015,Vandalism/Criminal Mischief,-75.10385071,40.04318527
12/13/2015,Aggravated Assault Firearm,-75.22389489,39.96831172
12/13/2015,Other Assaults,-75.16154547,39.92535098
12/13/2015,Burglary Residential,-75.07221055,40.05652874
12/13/2015,Thefts,-75.07817733,40.0070742
12/13/2015,Robbery Firearm,-75.1461478,39.95548206
12/13/2015,Theft from Vehicle,-75.0780328,40.04544589
12/13/2015,Theft from Vehicle,-75.08000341,40.05215138
12/13/2015,Thefts,-75.16148534,39.95207291
12/13/2015,Robbery Firearm,-75.15846718,39.95861596
12/13/2015,Fraud,-75.161895,39.94613199
12/13/2015,Fraud,-75.16236401,39.94768681
12/13/2015,Theft from Vehicle,-75.07290544,40.05874313
12/13/2015,All Other Offenses,-75.15048659,39.96278251
12/13/2015,Fraud,-75.21207788,40.03073698
12/13/2015,All Other Offenses,-75.01777454,40.04228321
12/13/2015,Robbery Firearm,-75.23693079,39.94580408
12/13/2015,Embezzlement,-75.05838166,40.04686772
12/13/2015,Thefts,-75.09958418,40.02849021
12/13/2015,Fraud,-75.09958418,40.02849021
12/13/2015,Thefts,-75.05838166,40.04686772
12/13/2015,Thefts,-75.02697343,40.10670161
12/13/2015,Theft from Vehicle,-75.17100673,39.9562877
12/13/2015,Thefts,-75.05918849,40.04725452
12/13/2015,Other Assaults,-75.1648421,39.95462828
12/13/2015,Theft from Vehicle,-75.05988648,40.02749119
12/13/2015,Thefts,-75.15739493,39.94849949
12/13/2015,Burglary Residential,-75.15701684,39.93246988
12/13/2015,Thefts,-75.09958418,40.02849021
12/13/2015,Thefts,-75.06934497,40.03680855
12/13/2015,Fraud,-75.02843474,40.10222258
12/13/2015,Fraud,-74.99792277,40.12446363
12/13/2015,Other Assaults,-75.05261002,40.05846183
12/13/2015,Other Assaults,-75.10668915,40.04865298
12/13/2015,Other Assaults,-75.24170363,39.91267754
12/13/2015,All Other Offenses,-75.18298216,39.92751378
12/13/2015,Aggravated Assault No Firearm,-75.21837698,40.02219939
12/13/2015,Theft from Vehicle,-75.15257263,39.91426112
12/13/2015,Fraud,-75.15830915,39.95172287
12/13/2015,Burglary Residential,-75.1564628,40.05343503
12/13/2015,Fraud,-75.24480746,39.91044731
12/13/2015,Theft from Vehicle,-75.18357439,39.98152961
12/13/2015,Theft from Vehicle,-75.16921352,39.98026121
12/13/2015,Thefts,-75.0287245,40.08035523
12/13/2015,Theft from Vehicle,-75.02242876,40.0447881
12/13/2015,Aggravated Assault No Firearm,-75.22026472,40.02365404
12/13/2015,Aggravated Assault No Firearm,-75.21837698,40.02219939
12/13/2015,Fraud,-75.18815835,40.05694219
12/13/2015,Burglary Non-Residential,-75.16875187,39.9517888
12/13/2015,Other Assaults,-75.1665911,39.90445876
12/13/2015,Vandalism/Criminal Mischief,-74.9737156,40.10127769
12/13/2015,Thefts,-75.23686503,39.92372796
12/13/2015,Public Drunkenness,-75.15786607,39.95375754
12/13/2015,Other Assaults,-75.22493904,40.02603712
12/13/2015,Other Assaults,-75.21837698,40.02219939
12/13/2015,Aggravated Assault No Firearm,-75.00572216,40.13185841
12/13/2015,Thefts,-75.16161036,39.94829732
12/13/2015,Thefts,-75.15570541,39.94706998
12/13/2015,Aggravated Assault No Firearm,-75.1473246,39.93521995
12/13/2015,All Other Offenses,-75.17867605,39.93428411
12/13/2015,Disorderly Conduct,-75.15249812,39.95626241
12/13/2015,Disorderly Conduct,-75.15249812,39.95626241
12/13/2015,All Other Offenses,-75.23590258,39.9593298
12/13/2015,Other Assaults,-75.04573854,40.02167833
12/13/2015,Thefts,-75.23464501,39.91480563
12/13/2015,Aggravated Assault Firearm,-75.21441413,40.00150493
12/13/2015,Disorderly Conduct,-75.27181932,39.9790019
12/13/2015,Vandalism/Criminal Mischief,-75.21882891,39.92961981
12/13/2015,Other Assaults,-75.2322443,39.94337731
12/13/2015,Other Assaults,-75.23431622,39.92749534
12/13/2015,Fraud,-75.11436864,40.03134644
12/13/2015,Fraud,-75.22647921,39.95299281
12/13/2015,Fraud,-75.24876775,39.95169459
12/13/2015,Fraud,-75.23325888,39.97665838
12/13/2015,Fraud,-75.24077456,39.96201305
12/13/2015,Fraud,-75.25370219,39.97598249
12/13/2015,Other Assaults,-75.17317691,40.03562602
12/13/2015,Burglary Residential,-75.19111755,40.0388943
12/13/2015,Burglary Residential,-75.19346042,40.04718246
12/13/2015,Theft from Vehicle,-75.17879154,40.0380395
12/13/2015,Narcotic / Drug Law Violations,-75.18096967,39.91794682
12/13/2015,Arson,-75.21712987,39.93837071
12/13/2015,Aggravated Assault Firearm,-75.12850064,39.99933654
12/13/2015,Aggravated Assault Firearm,-75.13272793,40.00403226
12/13/2015,Other Assaults,-75.17050085,39.95117035
12/13/2015,Other Assaults,-75.166577,39.94968717
12/13/2015,Vandalism/Criminal Mischief,-75.1619006,39.94661521
12/13/2015,Burglary Residential,-75.02618015,40.03901131
12/13/2015,Thefts,-75.1276183,40.02752061
12/13/2015,Thefts,-75.12293586,40.04431918
12/13/2015,All Other Offenses,-75.15520412,40.01524828
12/13/2015,Other Assaults,-75.18806971,39.93349653
12/13/2015,Other Assaults,-75.21720733,39.97019125
12/13/2015,Other Assaults,-75.23450144,39.96327616
12/13/2015,Other Assaults,-75.11076624,39.98297607
12/13/2015,Other Assaults,-75.17759391,39.93090772
12/13/2015,Other Assaults,-75.18051526,39.93460498
12/13/2015,Thefts,-75.04643506,40.03638054
12/13/2015,Thefts,-75.06526781,40.027104
12/13/2015,Other Assaults,-75.24147561,39.94914597
12/13/2015,Other Assaults,-75.05565136,40.03202565
12/13/2015,Other Assaults,-75.07727116,40.01938074
12/13/2015,Other Assaults,-75.16846333,39.98782829
12/13/2015,Other Assaults,-75.18418824,39.97920244
12/13/2015,Other Assaults,-75.16107812,39.98697105
12/13/2015,Vandalism/Criminal Mischief,-75.06509905,40.01922652
12/13/2015,Other Assaults,-75.14155267,39.96972113
12/13/2015,Other Assaults,-75.13848818,39.97425134
12/13/2015,All Other Offenses,-75.13853927,39.99995001
12/13/2015,All Other Offenses,-75.13030625,39.99399529
12/13/2015,Rape,-75.18401748,39.98471597
12/13/2015,Other Assaults,-75.22918202,39.95628898
12/13/2015,Aggravated Assault No Firearm,-75.15874281,40.0376712
12/13/2015,Other Assaults,-75.20715382,39.99907614
12/13/2015,Other Assaults,-75.23386148,39.97782664
12/13/2015,Theft from Vehicle,-75.14662897,39.96076105
12/13/2015,Other Assaults,-75.14806176,39.9989499
12/13/2015,Other Assaults,-75.16580238,39.99073491
12/13/2015,Other Assaults,-75.18650008,39.99350064
12/13/2015,All Other Offenses,-75.15830915,39.95172287
12/13/2015,Other Assaults,-75.04566708,40.02171557
12/13/2015,Other Assaults,-75.04300356,40.02570443
12/13/2015,Burglary Residential,-75.12444359,39.9779069
12/13/2015,Fraud,-75.19203231,39.96603488
12/13/2015,Narcotic / Drug Law Violations,-75.22629354,39.9535025
12/13/2015,Burglary Residential,-75.1089069,39.98395503
12/13/2015,Burglary Residential,-75.18109318,39.94326331
12/13/2015,Narcotic / Drug Law Violations,-75.12647453,39.99207228
12/13/2015,Aggravated Assault No Firearm,-75.22756003,39.95659684
12/13/2015,Aggravated Assault No Firearm,-75.22903643,39.95437361
12/13/2015,Other Assaults,-75.15097768,40.06118211
12/13/2015,Theft from Vehicle,-75.15347612,40.04274714
12/13/2015,Other Assaults,-75.12337528,39.99095918
12/13/2015,All Other Offenses,-75.16637422,39.97550739
12/13/2015,Burglary Residential,-75.12286296,40.04015515
12/13/2015,Theft from Vehicle,-75.11690116,39.99691263
12/13/2015,All Other Offenses,-75.21527495,39.94304911
12/13/2015,All Other Offenses,-75.17322811,39.95362904
12/13/2015,Aggravated Assault No Firearm,-75.07818225,40.02241576
12/13/2015,All Other Offenses,-75.07175798,40.00219899
12/13/2015,Thefts,-74.99407877,40.04537314
12/13/2015,All Other Offenses,-75.07752099,40.0227668
12/13/2015,Thefts,-75.18327868,39.93122745
12/13/2015,Other Assaults,-75.12188707,40.00081015
12/13/2015,Theft from Vehicle,-74.9902127,40.06319617
12/13/2015,Theft from Vehicle,-75.02285233,40.04454376
12/13/2015,Thefts,-75.16148534,39.95207291
12/13/2015,Weapon Violations,-75.15830915,39.95172287
12/13/2015,Theft from Vehicle,-75.02379898,40.07799869
12/13/2015,Thefts,-75.23019056,39.92843104
12/13/2015,Thefts,-75.23358972,39.99060723
12/13/2015,Aggravated Assault No Firearm,-75.1238719,40.04564556
12/13/2015,Vandalism/Criminal Mischief,-75.08618868,40.02606053
12/13/2015,Rape,-75.16506621,39.99997682
12/13/2015,Other Assaults,-75.05846474,40.02601308
12/13/2015,Theft from Vehicle,-75.21333319,39.96555592
12/13/2015,All Other Offenses,-75.1117241,39.99150259
12/13/2015,All Other Offenses,-75.11379489,39.98916297
12/13/2015,All Other Offenses,-75.23181869,39.95471886
12/13/2015,Narcotic / Drug Law Violations,-75.10917471,39.99774944
12/13/2015,Aggravated Assault No Firearm,-75.23731769,39.98993545
12/13/2015,Vandalism/Criminal Mischief,-75.17166312,39.94789321
12/13/2015,Narcotic / Drug Law Violations,-75.07664119,40.02538771
12/13/2015,Burglary Residential,-75.172943,39.99817058
12/13/2015,Other Assaults,-75.22763054,39.95273382
12/13/2015,Other Assaults,-75.2184634,39.95682707
12/13/2015,Theft from Vehicle,-75.05921475,40.0305555
12/13/2015,Theft from Vehicle,-75.03183301,40.03851463
12/13/2015,Other Sex Offenses (Not Commercialized),-75.17494106,39.97997388
12/13/2015,Other Assaults,-75.11444754,40.0419019
12/13/2015,Thefts,-75.20882468,39.95133823
12/13/2015,Other Assaults,-75.2269782,39.95210849
12/13/2015,All Other Offenses,-75.07818225,40.02241576
12/13/2015,All Other Offenses,-75.07818225,40.02241576
12/13/2015,Other Assaults,-75.21712987,39.93837071
12/13/2015,All Other Offenses,-75.17593474,40.05095958
12/13/2015,Other Assaults,-75.1899774,39.93197257
12/13/2015,Other Assaults,-75.18500893,40.0300586
12/13/2015,Narcotic / Drug Law Violations,-75.23287159,39.96102917
12/13/2015,Fraud,-75.15148114,40.00183495
12/13/2015,Disorderly Conduct,-75.17931569,39.91778802
12/13/2015,Fraud,-75.14414137,39.99264214
12/13/2015,Fraud,-75.15453051,39.99396895
12/13/2015,All Other Offenses,-75.15124778,39.99124388
12/13/2015,Robbery Firearm,-75.24510058,39.96090079
12/13/2015,Robbery Firearm,-75.23755313,39.94718334
12/13/2015,Other Sex Offenses (Not Commercialized),-75.11507836,39.9924804
12/13/2015,Burglary Residential,-75.04403899,40.0552692
12/13/2015,All Other Offenses,-75.16029163,40.00492857
12/13/2015,All Other Offenses,-75.12818355,40.03863219
12/13/2015,Theft from Vehicle,-75.13534739,39.96357548
12/13/2015,Theft from Vehicle,-75.14612409,39.9928193
12/13/2015,Other Assaults,-75.11624135,40.00211748
12/13/2015,Other Assaults,-75.12220231,40.00905139
12/13/2015,Other Assaults,-75.23085325,39.97654618
12/13/2015,Robbery No Firearm,-75.19258175,39.93482091
12/13/2015,Disorderly Conduct,-75.19731338,39.95099582
12/13/2015,Vandalism/Criminal Mischief,-75.04374259,40.08362868
12/13/2015,Vandalism/Criminal Mischief,-75.05228742,40.05990923
12/13/2015,Vandalism/Criminal Mischief,-75.02643161,40.114048
12/13/2015,Other Assaults,-75.17903785,39.98919733
12/13/2015,Other Assaults,-75.11368484,39.98323415
12/13/2015,All Other Offenses,-75.12220231,40.00905139
12/13/2015,All Other Offenses,-75.13148183,39.99101587
12/13/2015,Thefts,-75.16472177,39.98507993
12/13/2015,Other Assaults,-75.13386779,39.9845903
12/13/2015,Vandalism/Criminal Mischief,-75.2466639,39.98105104
12/13/2015,Robbery Firearm,-75.1597376,39.98574414
12/13/2015,Robbery Firearm,-75.13002677,40.02544256
12/13/2015,Other Assaults,-75.12447064,40.03074072
12/13/2015,Other Assaults,-75.18437209,40.03024679
12/13/2015,Robbery Firearm,-75.11879849,39.99211733
12/13/2015,Thefts,-75.16968,39.9986577
12/13/2015,Burglary Non-Residential,-75.18996137,39.96035033
12/13/2015,Burglary Non-Residential,-75.12360306,39.99623891
12/13/2015,Theft from Vehicle,-75.13782173,39.96226942
12/13/2015,All Other Offenses,-75.11942812,40.01312982
12/13/2015,Other Assaults,-75.10820196,39.98160887
12/13/2015,Disorderly Conduct,-75.15970506,39.97021118
12/13/2015,Thefts,-75.13251188,40.02728343
12/13/2015,Thefts,-75.12293586,40.04431918
12/13/2015,Vandalism/Criminal Mischief,-75.18486327,40.01394067
12/13/2015,Disorderly Conduct,-75.16426873,40.01112941
12/13/2015,Other Assaults,-75.18332044,39.98007561
12/13/2015,Theft from Vehicle,-75.04966756,40.03734423
12/13/2015,Theft from Vehicle,-75.04579767,40.03705651
12/13/2015,Theft from Vehicle,-75.08392684,40.01565402
12/13/2015,Theft from Vehicle,-75.18335585,40.05610158
12/13/2015,Robbery Firearm,-75.04034441,40.03700453
12/13/2015,DRIVING UNDER THE INFLUENCE,-75.06310836,40.02952263
12/13/2015,DRIVING UNDER THE INFLUENCE,-75.08420199,40.03139955
12/13/2015,Vandalism/Criminal Mischief,-75.18468211,39.97329648
12/13/2015,Thefts,-75.09898879,40.00573127
12/13/2015,DRIVING UNDER THE INFLUENCE,-75.18415227,40.05288503
12/13/2015,DRIVING UNDER THE INFLUENCE,-75.16325176,40.05823328
12/13/2015,Theft from Vehicle,-75.17967993,39.97211668
12/13/2015,DRIVING UNDER THE INFLUENCE,-75.16033257,39.92062065
12/13/2015,Robbery No Firearm,-75.17181204,39.98737945
12/13/2015,Vandalism/Criminal Mischief,-74.9777984,40.10013649
12/13/2015,Vandalism/Criminal Mischief,-75.03865879,40.0575163
12/13/2015,Vandalism/Criminal Mischief,-75.24327769,39.9598939
12/13/2015,Fraud,-75.14952286,40.01746169
12/13/2015,Thefts,-75.22581532,39.9715839
12/13/2015,Theft from Vehicle,-75.16431829,39.94974159
12/13/2015,DRIVING UNDER THE INFLUENCE,-75.23343455,39.91380263
12/13/2015,DRIVING UNDER THE INFLUENCE,-75.23288951,39.92034057
12/13/2015,DRIVING UNDER THE INFLUENCE,-75.17302949,39.91697379
12/13/2015,DRIVING UNDER THE INFLUENCE,-75.1059528,40.03229723
12/13/2015,Weapon Violations,-75.14483663,40.02096846
12/13/2015,DRIVING UNDER THE INFLUENCE,,
12/13/2015,Robbery No Firearm,-75.14414137,39.99264214
12/13/2015,Theft from Vehicle,-75.06282,40.02394099
12/13/2015,Theft from Vehicle,-75.14692117,40.04088765
12/13/2015,Theft from Vehicle,-75.15326767,40.04302499
12/13/2015,Liquor Law Violations,-75.16449488,39.95349904
12/13/2015,Liquor Law Violations,-75.07818225,40.02241576
12/13/2015,Liquor Law Violations,-75.07818225,40.02241576
12/13/2015,DRIVING UNDER THE INFLUENCE,-75.23288981,39.96094639
12/13/2015,DRIVING UNDER THE INFLUENCE,-75.18534253,39.95348915
12/13/2015,Liquor Law Violations,-75.15124869,40.00928831
12/13/2015,All Other Offenses,-75.12220231,40.00905139
12/13/2015,Thefts,-75.21661041,39.96638382
12/13/2015,Vandalism/Criminal Mischief,-75.16806223,40.07231799
12/13/2015,Vandalism/Criminal Mischief,-75.17709996,40.05437329
12/13/2015,Vandalism/Criminal Mischief,-75.19744503,40.06772289
12/13/2015,Thefts,-75.23512137,39.95975445
12/13/2015,Robbery No Firearm,-75.21884854,39.9733441
12/13/2015,Thefts,-75.15914889,40.00553277
12/13/2015,DRIVING UNDER THE INFLUENCE,-75.13187798,40.03036011
12/13/2015,Vandalism/Criminal Mischief,-75.0567688,40.02502085
12/13/2015,DRIVING UNDER THE INFLUENCE,-75.12994936,39.99543003
12/13/2015,Thefts,-75.23748205,39.94842478
12/13/2015,DRIVING UNDER THE INFLUENCE,-75.12652965,40.02044875
12/13/2015,Vandalism/Criminal Mischief,-75.18129225,39.95456857
12/13/2015,Vandalism/Criminal Mischief,-75.22659965,39.95200094
12/13/2015,Vandalism/Criminal Mischief,-75.22695509,39.95101325
12/13/2015,Vandalism/Criminal Mischief,-75.21164339,39.95168662
12/13/2015,Vandalism/Criminal Mischief,-75.20140037,39.95214237
12/13/2015,Robbery Firearm,-75.05138376,40.04693012
12/13/2015,Vandalism/Criminal Mischief,-75.08795932,40.01989427
12/13/2015,Vandalism/Criminal Mischief,-75.06413229,40.02082312
12/13/2015,Vandalism/Criminal Mischief,-75.04573854,40.02167833
12/13/2015,Vandalism/Criminal Mischief,-75.03001957,40.04070695
12/13/2015,Vandalism/Criminal Mischief,-75.08994261,40.02111904
12/13/2015,Vandalism/Criminal Mischief,-75.19225455,39.93394938
12/13/2015,All Other Offenses,-75.17857044,39.93556795
12/13/2015,All Other Offenses,-75.14820359,39.96146283
12/13/2015,All Other Offenses,-75.15650499,39.95257436
12/13/2015,All Other Offenses,-75.07341722,40.01970001
12/13/2015,All Other Offenses,-75.22985315,39.95503487
12/13/2015,All Other Offenses,-75.23751147,39.94864874
12/13/2015,All Other Offenses,-75.21152183,39.95600961
12/13/2015,All Other Offenses,-75.21152183,39.95600961
12/13/2015,All Other Offenses,-75.21152183,39.95600961
12/13/2015,All Other Offenses,-75.24134137,39.95894629
12/13/2015,All Other Offenses,-75.24134137,39.95894629
12/13/2015,All Other Offenses,-75.24134137,39.95894629
12/13/2015,All Other Offenses,-75.22681247,39.97724621
12/13/2015,All Other Offenses,-75.22681247,39.97724621
12/13/2015,All Other Offenses,-75.1392673,39.99202177
12/13/2015,All Other Offenses,-75.10407751,40.04314227
12/13/2015,All Other Offenses,-75.09044677,40.03140986
12/13/2015,All Other Offenses,-75.09044677,40.03140986
12/13/2015,All Other Offenses,-75.07818225,40.02241576
12/13/2015,All Other Offenses,-75.02305085,40.11308414
12/13/2015,All Other Offenses,-75.02305085,40.11308414
12/13/2015,All Other Offenses,-75.02305085,40.11308414
12/13/2015,All Other Offenses,-75.22952571,39.94464664
12/13/2015,Narcotic / Drug Law Violations,-75.13027742,39.99392885
12/13/2015,All Other Offenses,-75.22587257,39.97147062
12/13/2015,Vandalism/Criminal Mischief,-75.17685706,39.95294658
12/13/2015,Theft from Vehicle,-75.06657632,40.02824059
12/13/2015,All Other Offenses,-75.11026733,39.99301361
12/13/2015,All Other Offenses,-75.11026733,39.99301361
12/13/2015,All Other Offenses,-75.09706783,39.99744416
12/13/2015,All Other Offenses,-75.09706783,39.99744416
12/13/2015,All Other Offenses,-75.09706783,39.99744416
12/13/2015,Vandalism/Criminal Mischief,-75.18352763,39.9745398
12/13/2015,Vandalism/Criminal Mischief,-75.15139804,39.99266115
12/13/2015,All Other Offenses,-75.22459304,39.9649051
12/13/2015,All Other Offenses,-75.22459304,39.9649051
12/13/2015,All Other Offenses,-75.24622379,39.97899223
12/13/2015,All Other Offenses,-75.24622379,39.97899223
12/13/2015,All Other Offenses,-75.24622379,39.97899223
12/13/2015,All Other Offenses,-75.24622379,39.97899223
12/13/2015,Theft from Vehicle,-75.17806656,40.05758242
12/13/2015,Aggravated Assault Firearm,-75.1579325,40.02331779
12/13/2015,Vandalism/Criminal Mischief,-75.1211198,39.99135357
12/13/2015,Vandalism/Criminal Mischief,-75.11737956,39.99136795
12/13/2015,Vandalism/Criminal Mischief,-75.18569866,39.99479932
12/13/2015,Vandalism/Criminal Mischief,-75.16032876,39.97508307
12/13/2015,All Other Offenses,-75.17886392,39.98140257
12/13/2015,All Other Offenses,-75.17886392,39.98140257
12/13/2015,All Other Offenses,-75.16020449,39.98360146
12/13/2015,All Other Offenses,-75.16020449,39.98360146
12/13/2015,All Other Offenses,-75.16020449,39.98360146
12/13/2015,All Other Offenses,-75.18831138,39.98264705
12/13/2015,Recovered Stolen Motor Vehicle,-75.17315564,39.9640113
12/13/2015,Motor Vehicle Theft,-75.16452061,39.96378336
12/13/2015,Motor Vehicle Theft,-75.00602153,40.12857435
12/13/2015,Motor Vehicle Theft,-75.16979171,39.98570671
